ApplicationDate,Description,Documents,Documents_OLD,FinalPermitIssuanceDate,PermitStatus,Published,created_by,id,id_qaqc,modified_by,nsr_per_id,xata,ResearchNotes,DateLastChecked,DeadlinetoBeginConstruction,DraftPermitIssuanceDate,LastDaytoComment,Facility-widePTECO,Facility-widePTECO2e,Facility-widePTEHAPs,Facility-widePTENOx,Facility-widePTEPM25,Facility-widePTESO2,Facility-widePTEVOCs
2019-05-30T00:00:00Z,Permit-by-rule (PBR) registration application to authorize the construction and operation of the Harbor Island Booster Station,"[{'id': 'n1jjgg9fed08ffskocd3v69peo', 'name': '2019.5.30_Bluewater SPM_Harbor Island Booster Pump Station Draft PBR Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1539218, 'version': 2, 'url': 'https://us-east-1.storage.xata.sh/fak5s556u90hnapfi8lkvjlgn4'}, {'id': '7uevn8k6t973t8144pi1gu5hak', 'name': '2020.9.10_Bluewater SPM Project - Revised Harbor Island Scope Clarification_MARAD-2019-0094.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 129546, 'version': 2, 'url': 'https://us-east-1.storage.xata.sh/9084c3ad091qtfsfrn8pibfj8s'}]","{'name': None, 'file_name': '2020.9.10_Bluewater SPM Project - Revised Harbor Island Scope Clarification_MARAD-2019-0094.pdf', 'url': 'https://api.oilandgaswatch.org/d/eb/7d/eb7d3a14125f404bb684f05b4d00e90a.1638471294.pdf'}, {'name': None, 'file_name': '2019.5.30_Bluewater SPM_Harbor Island Booster Pump Station Draft PBR Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/44/8b/448bd1d8f7e5460b911cf4c5752ef03e.1638473185.pdf'}",,Application Pending,True,Alexandra Shaykevich,4582,4582,Keene Kelderman,PBR Application No. TBD,"{'createdAt': '2021-12-02T18:53:58.524Z', 'updatedAt': '2024-04-08T17:51:22.275947Z', 'version': 10}",CM 8/29/22: no sign of an associated app in TCEQ database -- application date corresponds to MARAD application; awaiting CAA application -- ,2024-03-19T20:25:05.056Z,,,,,,,,,,
2021-10-27T00:00:00Z,"Permit authorizes increase to emissions factors, rates, and estimates associated with the facility’s heaters and flares, as well as incorporate language from a consent decree.","[{'id': '0nqvrktnal5sl4sclcocona69s', 'name': '2022.01.24_Majorsville Gas Plant VII_Final Permit R13-2818K Engineering Eval Fact Sheet.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 427712, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/2fjaj3bobp1mnd365kl9ps1f20'}, {'id': 'lmrg83m1hh4eb0n9i6qb7ce1vc', 'name': '2022.01.24_Majorsville Gas Plant VII_Final Permit R13-2818K.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 859987, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/5df8ak85ch665ap2pjuf4gio10'}]","{'name': None, 'file_name': '2022.01.24_Majorsville Gas Plant VII_Final Permit R13-2818K Engineering Eval Fact Sheet.pdf', 'url': 'https://api.oilandgaswatch.org/d/62/b1/62b16af7ba9f497aacb936de31642285.1643395933.pdf'}, {'name': None, 'file_name': '2022.01.24_Majorsville Gas Plant VII_Final Permit R13-2818K.pdf', 'url': 'https://api.oilandgaswatch.org/d/c7/85/c785963442bd452382926ae327bb70cd.1643395933.pdf'}",2022-01-24T00:00:00Z,Final Issued,True,Alexandra Shaykevich,4585,4585,Griffin Bird,R13-2818K,"{'createdAt': '2021-12-03T17:37:55.34Z', 'updatedAt': '2024-04-08T17:51:22.371427Z', 'version': 9}","Permit application seeks to increase NOx emission factors for deethanizer heaters, and increase heat input for deethanizer regen heaters; increase flare throughput and remove hourly flare emission limits; increase heat input for stabilization heater; and incorporate and revise consent decree language. Permit application includes updated emissions calculations.https://dep.wv.gov/daq/permitting/Pages/NSR-Permit-Applications.aspx

https://documents.dep.wv.gov/AppXtender/datasources/DEPAX16

https://documents.dep.wv.gov/AppXtender/datasources/DEPAX16/applications/40/document/90604?lqid=-1&lqrid=%7B3686cb58-0fdf-45be-9964-aa3e1772fd6e%7D&lqaid=40&qrid=%7B3686cb58-0fdf-45be-9964-aa3e1772fd6e%7D&qridx=3",,,,,,,,,,,
2017-06-05T00:00:00Z,Permits authorizing construction of Little Missouri Gas Plant 4.,"[{'id': 'j7u1ghb5tl4prei3j5iki96ib4', 'name': '2017.8.17_Targa Little Missouri Gas Plant 4_PTC17023 Air Quality Effects Analysis.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1040453, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/g0kqgddks55lvdqmftan65g6i8'}, {'id': 'iqsulcmdrh78f24s8pssgket20', 'name': '2017.9.1_Targa Little Missouri Gas Plant 4_PTC17023 Final Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 616937, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/majum9evcl5kj57miuki1r0jo4'}, {'id': '1k3oc53e1l1579vc2c7rsukuqg', 'name': '2018.12.26_Targa Little Missouri Gas Plant 4_PTC17023 Amendment 2.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1265288, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/73ruqh2qq96v93b9ru1cdjs0ck'}, {'id': 'vpk6skiei51rj3s02vkpa6obbk', 'name': '2018.6.14_Targa Little Missouri Gas Plant 4_PTC17023 Amendment 1 Air Quality Effects Analysis.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 997379, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/ulvqs43rcp5b9d8i0b7jg1n420'}, {'id': 'bgql7bp6012mhd8lga5i43r254', 'name': '2018.6.15_Targa Little Missouri Gas Plant 4_PTC17023 Amendment 1.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 926600, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/1cpd8oe7ld0lvfbg0m1scqeo9k'}, {'id': 'bbh4ben4f97btepnou706956gg', 'name': '2018.9.17_Targa Little Missouri Gas Plant 4_PTC17023 Amendment 2 Air Quality Effects Analysis.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1076042, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/mmvpetv1d11dncblg5vf55d8vk'}]","{'name': None, 'file_name': '2018.12.26_Targa Little Missouri Gas Plant 4_PTC17023 Amendment 2.pdf', 'url': 'https://api.oilandgaswatch.org/d/85/94/8594b0f9ec2e409ca2f8f5db1a8e2183.1638975161.pdf'}, {'name': None, 'file_name': '2018.6.14_Targa Little Missouri Gas Plant 4_PTC17023 Amendment 1 Air Quality Effects Analysis.pdf', 'url': 'https://api.oilandgaswatch.org/d/9d/4b/9d4b1c8552b04405b126cfbdd939eed6.1638975179.pdf'}, {'name': None, 'file_name': '2018.6.15_Targa Little Missouri Gas Plant 4_PTC17023 Amendment 1.pdf', 'url': 'https://api.oilandgaswatch.org/d/f3/d7/f3d7fa1f4ec340c7b4830e9ba1b876cc.1638973340.pdf'}, {'name': None, 'file_name': '2017.8.17_Targa Little Missouri Gas Plant 4_PTC17023 Air Quality Effects Analysis.pdf', 'url': 'https://api.oilandgaswatch.org/d/07/fc/07fc5bdabd974811895b6c8129ae6d87.1638974731.pdf'}, {'name': None, 'file_name': '2017.9.1_Targa Little Missouri Gas Plant 4_PTC17023 Final Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/22/e3/22e38b00b6ca45d1a1d4bb8be3bbc031.1638974740.pdf'}, {'name': None, 'file_name': '2018.9.17_Targa Little Missouri Gas Plant 4_PTC17023 Amendment 2 Air Quality Effects Analysis.pdf', 'url': 'https://api.oilandgaswatch.org/d/5a/3e/5a3ef028d2c54161aea2d8a0d09ec079.1638975171.pdf'}",2017-09-01T00:00:00Z,Final Issued,True,Alexandra Shaykevich,4595,4595,Lottie Mitchell,PTC17023,"{'createdAt': '2021-12-08T14:20:16.017Z', 'updatedAt': '2024-04-08T17:51:22.484261Z', 'version': 13}","facility-wide emissions totals are from amendment 2 LMGP and SCS (existing pre-PTC17023) plus LMGP and SCS (new equipment) p10. Oddly, the 'totals' column is only the new equipment totals --  -- ",,,,,386.47,,43.65,267.77,26.46,1.72,357.38
2021-10-04T00:00:00Z,Permit authorizing initial construction of the Golden Pass Pipeline's Vidor Compressor Station.,"[{'id': 'nvecorumvh4ktdbbj5eckniv5g', 'name': '2021.10.19_Vidor Compressor_166661 Final Permit and Technical Review.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 212220, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/ip5gju66nt2998t243mntble08'}, {'id': 'jl42in97ep5jb13em349dsm5jc', 'name': '2021.10.4_Vidor Compressor_Initial Permit Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 6701172, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/jvclefiaut7unepb1qvt5732u0'}]","{'name': None, 'file_name': '2021.10.4_Vidor Compressor_Initial Permit Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/4a/bc/4abc9caa7fc44fc193046ffc0740a6d0.1639153056.pdf'}, {'name': None, 'file_name': '2021.10.19_Vidor Compressor_166661 Final Permit and Technical Review.pdf', 'url': 'https://api.oilandgaswatch.org/d/4b/de/4bde885d17974645835f86feae136fe3.1639153042.pdf'}",2021-10-19T00:00:00Z,Final Issued,True,Alexandra Shaykevich,4609,4609,Alexandra Shaykevich,166661,"{'createdAt': '2021-12-10T15:55:22.652Z', 'updatedAt': '2024-04-08T17:51:22.601989Z', 'version': 9}","https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=825303512021277&re_id=820303502021277&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=REG

Deadline to commence construction = 4/19/2023 if 18-month deadline applies (removed out of caution on 1/20/22 - AS)",,,,,,,,,,,
2021-03-19T00:00:00Z,This is the initial TV permit for Golden Pass Pipeline's Starks Compressor Station.,"[{'id': 'nqcjhjjmj52l36evndjfjh8344', 'name': '2021.3.19_Golden Pass Pipeline - Starkes Compressor_Initial TV Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 31196249, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/pqsial40bt4ev5jr199piis19g'}, {'id': '9vogvsjr9h2hjcplma8eaopndc', 'name': '2022.09.28_Golden Pass Pipeline - Starks Compressor_TV 0520-00515-V0 Final.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 19119292, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/kt2m9srs0d2qfbhanorguupb20'}, {'id': '0b3vdmq21t5dt214q6t4omk07o', 'name': '2022.2.11_Golden Pass Pipeline - Starkes Compressor_Public Hearing & Notice.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1137518, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/g3dfa56to11m1e35oom2af4io4'}]","{'name': None, 'file_name': '2021.3.19_Golden Pass Pipeline - Starkes Compressor_Initial TV Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/31/2a/312a5a3e22a84c71b2413840837c17ed.1645046207.pdf'}, {'name': None, 'file_name': '2022.2.11_Golden Pass Pipeline - Starkes Compressor_Public Hearing & Notice.pdf', 'url': 'https://api.oilandgaswatch.org/d/a1/95/a195a8022fb5428ebf7a060027968f38.1645046198.pdf'}, {'name': None, 'file_name': '2022.09.28_Golden Pass Pipeline - Starks Compressor_TV 0520-00515-V0 Final.pdf', 'url': 'https://api.oilandgaswatch.org/d/d6/ab/d6ab9dbeb80347a89c2941b1150325f0.1664979303.pdf'}",2022-09-28T00:00:00Z,Final Issued,True,Alexandra Shaykevich,4610,4610,Alexandra Shaykevich,0520-00515-V0,"{'createdAt': '2021-12-10T17:05:09.913Z', 'updatedAt': '2024-04-08T17:51:22.711221Z', 'version': 10}","No final permit available online as of 1/28/2022. (GB 1/28/2022)

Public hearing rescheduled due to inclement weather, so comment deadline extended as well. (GB 3/29/2022)",2022-10-05T00:00:00Z,,2022-02-11T00:00:00Z,2022-05-05T00:00:00Z,,,,,,,
2014-11-24T00:00:00Z,Permit authorizing initial construction of the Alexander City Compressor Station as part of the Sabal Trail Expansion Project.,"[{'id': 'pu65j98un125b066v13m4g70pk', 'name': '2015.09.22_Sabal Trail Transmission Alexander City Compressor Station_Permit 319-0025-X001.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1490089, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/bgp7n25tgt0j33santd7gb0vhs'}]","{'name': None, 'file_name': '2015.09.22_Sabal Trail Transmission Alexander City Compressor Station_Permit 319-0025-X001.pdf', 'url': 'https://api.oilandgaswatch.org/d/dc/84/dc84abd2b3dc49138da15e58808d78a5.1640020785.pdf'}",2015-09-22T00:00:00Z,Final Issued,True,Louisa Markow,4614,4614,Louisa Markow,310-0025-X001-X004,"{'createdAt': '2021-12-13T19:41:43.358Z', 'updatedAt': '2024-04-08T17:51:22.820966Z', 'version': 8}",,,,,,,,,,,,
2020-08-13T00:00:00Z,"Permit authorizing initial construction of the Phillips 66 Rodeo Renewed Project. The project's full environmental impact report can be found <a href=""https://www.contracosta.ca.gov/rodeorenewed"">here</a>.","[{'id': 'a357jnvfpt7or70kgpka3ljns4', 'name': '2021.10.14_Phillips 66 Rodeo Renewed Project_Notice of Availability for Draft Environmental Impact Report.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 991872, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/bdjl8gnngl617dhap1u9q9sgas'}]","{'name': None, 'file_name': '2021.10.14_Phillips 66 Rodeo Renewed Project_Notice of Availability for Draft Environmental Impact Report.pdf', 'url': 'https://api.oilandgaswatch.org/d/83/26/832697bcff374ea69f551655dcb71172.1639754678.pdf'}",2024-01-16T00:00:00Z,Final Issued,True,Alexandra Shaykevich,4617,4617,CM,CDLP20-02040,"{'createdAt': '2021-12-14T18:36:15.785Z', 'updatedAt': '2024-04-08T17:51:22.942575Z', 'version': 10}","CM 3/6/24: updated status - final EIR issued 1/5/24 and approved 1/16/24

Notice: https://www.contracosta.ca.gov/DocumentCenter/View/72873/Notice-of-Availability-for-LP20-2040-Rodeo-Renewed-PDF

Contacted project manager on 1/26/2022, was told there are no final/draft permits to operate or authorities to construct. (GB 1/27/2022)

Contra Costa board of supervisors approved the project on 5/3/2022. (GB 6/15/2022)",2024-01-03T00:00:00Z,,2021-10-14T00:00:00Z,2021-12-17T00:00:00Z,,,,,,,
2013-11-04T00:00:00Z,"This permit authorizes construction of the LB-1 Polyethylene Unit. A permit amendment was issued on November 6, 2020 to account for retrospective design changes.","[{'id': 'ce2rj4fujp5o52lunepdj04oo0', 'name': 'AIR NSR_114809-201146_Permits_Public_20160219_Preliminary Determination Summary_4919466_.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 94176, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/ar6pr6gs7t09vf1l07drprgk0s'}, {'id': '893c04r1256nb2mh17dq57i988', 'name': 'AIR NSR_114809-201146_Permits_Public_20160219_Technical Review_4920040_.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 100701, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/4d1difqhlt4e7aoj1cs1ch0ugs'}, {'id': '06rf4g7a115fr6u8534rbkt4ec', 'name': 'AIR NSR_xPrimaryID-302294_Permits_Public_20201106_Technical Review_5440597_.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 138546, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/5tn48bgidt1lh7asto733j2oas'}]","{'name': 'Permit No. 114809, Preliminary Determination Summary (2/19/2016)', 'file_name': 'AIR NSR_114809-201146_Permits_Public_20160219_Preliminary Determination Summary_4919466_.pdf', 'url': 'https://api.oilandgaswatch.org/d/99/1a/991ad4ea4b4e4d51a3907bae9b8fadd3.1678996948.pdf'}, {'name': 'Permit No. 114809, Technical Review (2/19/2016)', 'file_name': 'AIR NSR_114809-201146_Permits_Public_20160219_Technical Review_4920040_.pdf', 'url': 'https://api.oilandgaswatch.org/d/64/8a/648a21e67ddf47ada65ab53c696bcc86.1678996948.pdf'}, {'name': 'Permit No. 114809, Technical Review (11/6/2020)', 'file_name': 'AIR NSR_xPrimaryID-302294_Permits_Public_20201106_Technical Review_5440597_.pdf', 'url': 'https://api.oilandgaswatch.org/d/28/73/2873f77ecf134b53a68e789195096c77.1678996948.pdf'}",2016-02-19T00:00:00Z,Final Issued,True,Alexandra Shaykevich,4622,4622,Alexandra Shaykevich,114809,"{'createdAt': '2021-12-15T17:34:11.111Z', 'updatedAt': '2024-04-08T17:51:23.067109Z', 'version': 10}","AS 3/16/2023 - pending amendment, app submitted 3/3/23

https://www15.tceq.texas.gov/crpub/index.cfm?fuseaction=iwr.pgmdetail&addn_id=798430742013310&re_id=226381882001134&program_code=AIRNSR&lgcy_sys_cd=NSR&program=AIR%20NEW%20SOURCE%20PERMITS&IdType=PERMIT

114809 (issued 2/19/2016); amended 11/6/2020 to account for retrospective design changes",2023-03-16T00:00:00Z,,,,,,,,,,
2019-01-03T00:00:00Z,This significant permit modification authorized a capacity increase from 260 to 460 million standard cubic feet per day at the Black River Gas Processing Plant.,"[{'id': 'fiamq6958d5a7e7re3eokigt3o', 'name': '2018.12.31_Black River Gas Plant_6567M4 Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 8411992, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/g7c07jgsct10l1e0vc2ljqot6g'}, {'id': '4kctsh6lld399cntil4973sok8', 'name': '2019.1.17_Black River Gas Plant_6567M4 Statement of Basis.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 6508274, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/1s6q13epml64rdfcgvkhjddamk'}]","{'name': None, 'file_name': '2018.12.31_Black River Gas Plant_6567M4 Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/5c/2b/5c2b9c86f22b41319c5cdf30f6ce7e46.1642261267.pdf'}, {'name': None, 'file_name': '2019.1.17_Black River Gas Plant_6567M4 Statement of Basis.pdf', 'url': 'https://api.oilandgaswatch.org/d/5c/64/5c64d324066b404698023b536957b4b6.1642261263.pdf'}",2019-01-17T00:00:00Z,Final Issued,True,Alexandra Shaykevich,4633,4633,Alexandra Shaykevich,6567-M4,"{'createdAt': '2021-12-16T20:14:57.923Z', 'updatedAt': '2024-04-08T17:51:23.165693Z', 'version': 9}",,,,,,,,,,,,
2018-06-07T00:00:00Z,This significant permit revision authorized construction of Plant IV at Lucid Energy's Red Hills Gas Processing Complex.,"[{'id': 'ack2sbkp616tb8j4tr2hcuktb8', 'name': '2018.12.28_Lucid Energy - Red Hills Gas Plant_Final Permit 4310M4.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 605816, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/8sjt5kls354lb0fb1pdbpqcguk'}, {'id': '06db0l5kj543d8cgckfmvd317o', 'name': '2018.6.7_Lucid Energy - Red Hills Gas Plant_Application Permit 4310M4.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 8138312, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/uea9obs1p11sd76qkgp26m8htc'}]","{'name': None, 'file_name': '2018.6.7_Lucid Energy - Red Hills Gas Plant_Application Permit 4310M4.pdf', 'url': 'https://api.oilandgaswatch.org/d/2c/b3/2cb36ab5ec824ea9bc35d4771aad6929.1639773065.pdf'}, {'name': None, 'file_name': '2018.12.28_Lucid Energy - Red Hills Gas Plant_Final Permit 4310M4.pdf', 'url': 'https://api.oilandgaswatch.org/d/bd/4a/bd4a6142ed4d49728f4288f477e9505e.1641407757.pdf'}",2018-12-28T00:00:00Z,Final Issued,True,Alexandra Shaykevich,4639,4639,Griffin Bird,4310-M4,"{'createdAt': '2021-12-17T19:51:54.4Z', 'updatedAt': '2024-04-08T17:51:23.299493Z', 'version': 9}","4310M5 (issued 12/30/2019), 4310M4 (issued 12/28/2018), 4310M3 (issued 12/21/2017) - detailed emissions calculations and permitting history in Sheets

See google sheet for permitting history - permit documents on nm deq are a MESS (incorrectly labeled and mostly missing, can't find emissions increases beyond M3 permit and M4 final permit not online)",,,,,,,,,,,
2019-07-03T00:00:00Z,"This significant permit revision authorized construction of Plants V, VI, and VII at Lucid Energy's Red Hills Gas Processing Complex.","[{'id': 'jltvdokv316252ndbvq4hm071o', 'name': '2019.12.30_Lucid Energy - Red Hills Gas Plant_Database Summary 4310M5.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 304708, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/141k1sdas11lvabji5adahmc9o'}, {'id': 'vkpmolr3b54jhcuf6p4h9q1fpk', 'name': '2019.12.30_Lucid Energy - Red Hills Gas Plant_Final Permit 4310M5.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 799169, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/0nf3knghsp2cjer5qbdhqj4l9o'}]","{'name': None, 'file_name': '2019.12.30_Lucid Energy - Red Hills Gas Plant_Database Summary 4310M5.pdf', 'url': 'https://api.oilandgaswatch.org/d/d8/3d/d83d7829b58a465695b9e94f05a346b0.1639771743.pdf'}, {'name': None, 'file_name': '2019.12.30_Lucid Energy - Red Hills Gas Plant_Final Permit 4310M5.pdf', 'url': 'https://api.oilandgaswatch.org/d/5f/56/5f565fea891347c6856ff7e2793e5ee3.1639771745.pdf'}",2019-12-30T00:00:00Z,Final Issued,True,Alexandra Shaykevich,4640,4640,Griffin Bird,4310-M5,"{'createdAt': '2021-12-17T20:07:04.003Z', 'updatedAt': '2024-04-08T17:51:23.410095Z', 'version': 9}",,,,,,,,,,,,
